metric_type,metric_name,eval_type,data_task,model,eval_regime,fold,n_folds,fold_list,n_samples,n_unique_y_true,n_unique_y_pred,y_true_single,y_pred_single,y_true_distribution,y_pred_distribution,extra_classes_in_y_pred,score
Discriminative,auroc,test,OneStop_RC,BEyeLSTMArgs,unseen_subject_unseen_item,9,1,[9],120,2,7,False,False,"{1: 102, 0: 18}","{0.4214086234569549: 114, 0.4677680134773254: 1, 0.5506273508071899: 1, 0.4888590276241302: 1, 0.9578686952590942: 1, 0.9170549511909484: 1, 0.9620005488395692: 1}","[0.42, 0.92, 0.47, 0.49, 0.55, '...', 'N extra classes: 7']",0.49754901960784315
Discriminative,auroc,test,OneStop_RC,BEyeLSTMArgs,all,0,1,[0],2051,2,1,False,True,"{1: 1719, 0: 332}",{0.5356080532073975: 2051},[0.54],0.5
Discriminative,auroc,test,OneStop_RC,BEyeLSTMArgs,all,1,1,[1],1943,2,1935,False,False,"{1: 1601, 0: 342}",{'N unique: 1935'},"[0.22, 0.23, 0.23, 0.24, 0.25, '...', 'N extra classes: 1935']",0.5468822483024134
Discriminative,auroc,test,OneStop_RC,BEyeLSTMArgs,all,2,1,[2],1782,2,1673,False,False,"{1: 1456, 0: 326}",{'N unique: 1673'},"[0.0, 0.07, 0.1, 0.1, 0.13, '...', 'N extra classes: 1673']",0.5558625615182364
Discriminative,auroc,test,OneStop_RC,BEyeLSTMArgs,all,3,1,[3],1782,2,1642,False,False,"{1: 1456, 0: 326}",{'N unique: 1642'},"[0.29, 0.29, 0.3, 0.3, 0.31, '...', 'N extra classes: 1642']",0.481602465785748
Discriminative,auroc,test,OneStop_RC,BEyeLSTMArgs,all,4,1,[4],1890,2,224,False,False,"{1: 1475, 0: 415}",{'N unique: 224'},"[0.26, 0.27, 0.33, 0.36, 0.36, '...', 'N extra classes: 224']",0.5048037574024912
Discriminative,auroc,test,OneStop_RC,BEyeLSTMArgs,all,5,1,[5],1673,2,1673,False,False,"{1: 1362, 0: 311}",{'N unique: 1673'},"[0.26, 0.26, 0.27, 0.27, 0.27, '...', 'N extra classes: 1673']",0.5233815412364077
Discriminative,auroc,test,OneStop_RC,BEyeLSTMArgs,all,6,1,[6],1782,2,1173,False,False,"{1: 1419, 0: 363}",{'N unique: 1173'},"[0.23, 0.25, 0.27, 0.28, 0.28, '...', 'N extra classes: 1173']",0.5585705216687342
Discriminative,auroc,test,OneStop_RC,BEyeLSTMArgs,all,7,1,[7],1674,2,1383,False,False,"{1: 1323, 0: 351}",{'N unique: 1383'},"[0.1, 0.12, 0.18, 0.18, 0.18, '...', 'N extra classes: 1383']",0.5480863443826407
Discriminative,auroc,test,OneStop_RC,BEyeLSTMArgs,all,8,1,[8],1835,2,446,False,False,"{1: 1439, 0: 396}",{'N unique: 446'},"[0.32, 0.38, 0.4, 0.4, 0.4, '...', 'N extra classes: 446']",0.5268643698977264
Discriminative,auroc,test,OneStop_RC,BEyeLSTMArgs,all,9,1,[9],2052,2,228,False,False,"{1: 1750, 0: 302}",{'N unique: 228'},"[0.42, 0.43, 0.43, 0.43, 0.43, '...', 'N extra classes: 228']",0.514384105960265
Discriminative,auroc,test,OneStop_RC,BEyeLSTMArgs,seen_subject_unseen_item,all,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",8746,2,4759,False,False,"{1: 7110, 0: 1636}",{'N unique: 4759'},"[0.0, 0.07, 0.1, 0.1, 0.12, '...', 'N extra classes: 4759']",0.5074039112926798
Discriminative,auroc,test,OneStop_RC,BEyeLSTMArgs,unseen_subject_seen_item,all,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",8746,2,5166,False,False,"{1: 7110, 0: 1636}",{'N unique: 5166'},"[0.1, 0.18, 0.22, 0.22, 0.22, '...', 'N extra classes: 5166']",0.5451588554293515
Discriminative,auroc,test,OneStop_RC,BEyeLSTMArgs,unseen_subject_unseen_item,all,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",972,2,531,False,False,"{1: 780, 0: 192}",{'N unique: 531'},"[0.14, 0.19, 0.21, 0.22, 0.23, '...', 'N extra classes: 531']",0.4952524038461539
Discriminative,auroc,val,OneStop_RC,MAG,seen_subject_unseen_item,0,1,[0],960,2,958,False,False,"{1: 828, 0: 132}",{'N unique: 958'},"[0.43, 0.43, 0.43, 0.46, 0.46, '...', 'N extra classes: 958']",0.6585602400819792
Discriminative,auroc,val,OneStop_RC,MAG,seen_subject_unseen_item,1,1,[1],960,2,958,False,False,"{1: 807, 0: 153}",{'N unique: 958'},"[0.4, 0.4, 0.4, 0.4, 0.4, '...', 'N extra classes: 958']",0.5876319135667485
Discriminative,auroc,val,OneStop_RC,MAG,seen_subject_unseen_item,2,1,[2],863,2,862,False,False,"{1: 724, 0: 139}",{'N unique: 862'},"[0.39, 0.39, 0.42, 0.42, 0.42, '...', 'N extra classes: 862']",0.6049425652847887
Discriminative,auroc,val,OneStop_RC,MAG,seen_subject_unseen_item,3,1,[3],720,2,717,False,False,"{1: 592, 0: 128}",{'N unique: 717'},"[0.39, 0.39, 0.39, 0.41, 0.41, '...', 'N extra classes: 717']",0.6172666807432432
Discriminative,auroc,val,OneStop_RC,MAG,seen_subject_unseen_item,4,1,[4],720,2,718,False,False,"{1: 583, 0: 137}",{'N unique: 718'},"[0.48, 0.48, 0.48, 0.48, 0.48, '...', 'N extra classes: 718']",0.5628951684591403
Discriminative,auroc,val,OneStop_RC,MAG,seen_subject_unseen_item,5,1,[5],816,2,813,False,False,"{1: 618, 0: 198}",{'N unique: 813'},"[0.52, 0.52, 0.52, 0.52, 0.52, '...', 'N extra classes: 813']",0.5406001765225066
Discriminative,auroc,val,OneStop_RC,MAG,seen_subject_unseen_item,6,1,[6],624,2,624,False,False,"{1: 516, 0: 108}",{'N unique: 624'},"[0.39, 0.39, 0.39, 0.39, 0.39, '...', 'N extra classes: 624']",0.5878732414585127
Discriminative,auroc,val,OneStop_RC,MAG,seen_subject_unseen_item,7,1,[7],720,2,715,False,False,"{1: 579, 0: 141}",{'N unique: 715'},"[0.53, 0.53, 0.53, 0.53, 0.53, '...', 'N extra classes: 715']",0.5013045235732921
Discriminative,auroc,val,OneStop_RC,MAG,seen_subject_unseen_item,8,1,[8],624,2,624,False,False,"{1: 489, 0: 135}",{'N unique: 624'},"[0.45, 0.45, 0.45, 0.46, 0.46, '...', 'N extra classes: 624']",0.5729152465348785
Discriminative,auroc,val,OneStop_RC,MAG,seen_subject_unseen_item,9,1,[9],767,2,764,False,False,"{1: 583, 0: 184}",{'N unique: 764'},"[0.5, 0.5, 0.5, 0.5, 0.5, '...', 'N extra classes: 764']",0.5556249533895146
Discriminative,auroc,val,OneStop_RC,MAG,unseen_subject_seen_item,0,1,[0],732,2,732,False,False,"{1: 607, 0: 125}",{'N unique: 732'},"[0.13, 0.13, 0.13, 0.13, 0.14, '...', 'N extra classes: 732']",0.7029192751235585
Discriminative,auroc,val,OneStop_RC,MAG,unseen_subject_seen_item,1,1,[1],743,2,743,False,False,"{1: 620, 0: 123}",{'N unique: 743'},"[0.14, 0.14, 0.2, 0.25, 0.26, '...', 'N extra classes: 743']",0.7258720167846839
Discriminative,auroc,val,OneStop_RC,MAG,unseen_subject_seen_item,2,1,[2],774,2,774,False,False,"{1: 632, 0: 142}",{'N unique: 774'},"[0.18, 0.2, 0.23, 0.23, 0.24, '...', 'N extra classes: 774']",0.7020636477090391
Discriminative,auroc,val,OneStop_RC,MAG,unseen_subject_seen_item,3,1,[3],792,2,792,False,False,"{1: 641, 0: 151}",{'N unique: 792'},"[0.16, 0.23, 0.26, 0.26, 0.27, '...', 'N extra classes: 792']",0.677304708082363
Discriminative,auroc,val,OneStop_RC,MAG,unseen_subject_seen_item,4,1,[4],780,2,780,False,False,"{1: 643, 0: 137}",{'N unique: 780'},"[0.15, 0.15, 0.22, 0.23, 0.26, '...', 'N extra classes: 780']",0.698221157666504
Discriminative,auroc,val,OneStop_RC,MAG,unseen_subject_seen_item,5,1,[5],792,2,792,False,False,"{1: 634, 0: 158}",{'N unique: 792'},"[0.5, 0.5, 0.52, 0.51, 0.51, '...', 'N extra classes: 792']",0.6295771273409735
Discriminative,auroc,val,OneStop_RC,MAG,unseen_subject_seen_item,6,1,[6],803,2,802,False,False,"{1: 649, 0: 154}",{'N unique: 802'},"[0.24, 0.25, 0.25, 0.27, 0.27, '...', 'N extra classes: 802']",0.6996678206231365
Discriminative,auroc,val,OneStop_RC,MAG,unseen_subject_seen_item,7,1,[7],804,2,804,False,False,"{1: 636, 0: 168}",{'N unique: 804'},"[0.25, 0.32, 0.33, 0.34, 0.34, '...', 'N extra classes: 804']",0.6845144504342617
Discriminative,auroc,val,OneStop_RC,MAG,unseen_subject_seen_item,8,1,[8],798,2,798,False,False,"{1: 650, 0: 148}",{'N unique: 798'},"[0.13, 0.2, 0.2, 0.24, 0.24, '...', 'N extra classes: 798']",0.7393035343035342
Discriminative,auroc,val,OneStop_RC,MAG,unseen_subject_seen_item,9,1,[9],756,2,756,False,False,"{1: 604, 0: 152}",{'N unique: 756'},"[0.16, 0.19, 0.19, 0.2, 0.21, '...', 'N extra classes: 756']",0.7138920355524574
Discriminative,auroc,val,OneStop_RC,MAG,unseen_subject_unseen_item,0,1,[0],120,2,120,False,False,"{1: 102, 0: 18}",{'N unique: 120'},"[0.46, 0.46, 0.47, 0.51, 0.53, '...', 'N extra classes: 120']",0.5969498910675382
Discriminative,auroc,val,OneStop_RC,MAG,unseen_subject_unseen_item,1,1,[1],120,2,120,False,False,"{1: 93, 0: 27}",{'N unique: 120'},"[0.4, 0.44, 0.44, 0.45, 0.49, '...', 'N extra classes: 120']",0.4914376742333732
Discriminative,auroc,val,OneStop_RC,MAG,unseen_subject_unseen_item,2,1,[2],108,2,108,False,False,"{1: 94, 0: 14}",{'N unique: 108'},"[0.43, 0.43, 0.45, 0.46, 0.46, '...', 'N extra classes: 108']",0.5334346504559271
Discriminative,auroc,val,OneStop_RC,MAG,unseen_subject_unseen_item,3,1,[3],90,2,90,False,False,"{1: 72, 0: 18}",{'N unique: 90'},"[0.41, 0.42, 0.42, 0.43, 0.43, '...', 'N extra classes: 90']",0.4807098765432099
Discriminative,auroc,val,OneStop_RC,MAG,unseen_subject_unseen_item,4,1,[4],90,2,89,False,False,"{1: 75, 0: 15}",{'N unique: 89'},"[0.5, 0.5, 0.51, 0.52, 0.52, '...', 'N extra classes: 89']",0.5631111111111111
Discriminative,auroc,val,OneStop_RC,MAG,unseen_subject_unseen_item,5,1,[5],102,2,102,False,False,"{1: 78, 0: 24}",{'N unique: 102'},"[0.52, 0.53, 0.54, 0.53, 0.53, '...', 'N extra classes: 102']",0.6452991452991452
Discriminative,auroc,val,OneStop_RC,MAG,unseen_subject_unseen_item,6,1,[6],78,2,78,False,False,"{1: 58, 0: 20}",{'N unique: 78'},"[0.4, 0.4, 0.42, 0.49, 0.51, '...', 'N extra classes: 78']",0.5991379310344828
Discriminative,auroc,val,OneStop_RC,MAG,unseen_subject_unseen_item,7,1,[7],90,2,90,False,False,"{1: 71, 0: 19}",{'N unique: 90'},"[0.53, 0.53, 0.54, 0.54, 0.54, '...', 'N extra classes: 90']",0.625648628613788
Discriminative,auroc,val,OneStop_RC,MAG,unseen_subject_unseen_item,8,1,[8],78,2,78,False,False,"{1: 59, 0: 19}",{'N unique: 78'},"[0.48, 0.48, 0.5, 0.5, 0.51, '...', 'N extra classes: 78']",0.5628902765388046
Discriminative,auroc,val,OneStop_RC,MAG,unseen_subject_unseen_item,9,1,[9],96,2,96,False,False,"{1: 78, 0: 18}",{'N unique: 96'},"[0.5, 0.5, 0.5, 0.5, 0.5, '...', 'N extra classes: 96']",0.6317663817663818
Discriminative,auroc,val,OneStop_RC,MAG,all,0,1,[0],1812,2,1809,False,False,"{1: 1537, 0: 275}",{'N unique: 1809'},"[0.13, 0.13, 0.13, 0.13, 0.14, '...', 'N extra classes: 1809']",0.6737446028272314
Discriminative,auroc,val,OneStop_RC,MAG,all,1,1,[1],1823,2,1820,False,False,"{1: 1520, 0: 303}",{'N unique: 1820'},"[0.14, 0.14, 0.2, 0.25, 0.26, '...', 'N extra classes: 1820']",0.6488459701233281
Discriminative,auroc,val,OneStop_RC,MAG,all,2,1,[2],1745,2,1744,False,False,"{1: 1450, 0: 295}",{'N unique: 1744'},"[0.18, 0.2, 0.23, 0.23, 0.24, '...', 'N extra classes: 1744']",0.6505365283459964
Discriminative,auroc,val,OneStop_RC,MAG,all,3,1,[3],1602,2,1599,False,False,"{1: 1305, 0: 297}",{'N unique: 1599'},"[0.16, 0.23, 0.26, 0.26, 0.27, '...', 'N extra classes: 1599']",0.6424139221074088
Discriminative,auroc,val,OneStop_RC,MAG,all,4,1,[4],1590,2,1585,False,False,"{1: 1301, 0: 289}",{'N unique: 1585'},"[0.15, 0.15, 0.22, 0.23, 0.26, '...', 'N extra classes: 1585']",0.6395692427172072
Discriminative,auroc,val,OneStop_RC,MAG,all,5,1,[5],1710,2,1705,False,False,"{1: 1330, 0: 380}",{'N unique: 1705'},"[0.5, 0.5, 0.52, 0.51, 0.51, '...', 'N extra classes: 1705']",0.5928353779184804
Discriminative,auroc,val,OneStop_RC,MAG,all,6,1,[6],1505,2,1503,False,False,"{1: 1223, 0: 282}",{'N unique: 1503'},"[0.24, 0.25, 0.25, 0.27, 0.27, '...', 'N extra classes: 1503']",0.6588089977557803
Discriminative,auroc,val,OneStop_RC,MAG,all,7,1,[7],1614,2,1608,False,False,"{1: 1286, 0: 328}",{'N unique: 1608'},"[0.25, 0.32, 0.33, 0.34, 0.34, '...', 'N extra classes: 1608']",0.6178118954595455
Discriminative,auroc,val,OneStop_RC,MAG,all,8,1,[8],1500,2,1500,False,False,"{1: 1198, 0: 302}",{'N unique: 1500'},"[0.13, 0.2, 0.2, 0.24, 0.24, '...', 'N extra classes: 1500']",0.6791036937942928
Discriminative,auroc,val,OneStop_RC,MAG,all,9,1,[9],1619,2,1616,False,False,"{1: 1265, 0: 354}",{'N unique: 1616'},"[0.16, 0.19, 0.19, 0.2, 0.21, '...', 'N extra classes: 1616']",0.6333244009736272
Discriminative,auroc,val,OneStop_RC,MAG,seen_subject_unseen_item,all,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",7774,2,7749,False,False,"{1: 6319, 0: 1455}",{'N unique: 7749'},"[0.39, 0.39, 0.39, 0.39, 0.39, '...', 'N extra classes: 7749']",0.5915273796530292
Discriminative,auroc,val,OneStop_RC,MAG,unseen_subject_seen_item,all,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",7774,2,7772,False,False,"{1: 6316, 0: 1458}",{'N unique: 7772'},"[0.13, 0.13, 0.13, 0.13, 0.13, '...', 'N extra classes: 7772']",0.6954695588793588
Discriminative,auroc,val,OneStop_RC,MAG,unseen_subject_unseen_item,all,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",972,2,971,False,False,"{1: 780, 0: 192}",{'N unique: 971'},"[0.4, 0.4, 0.4, 0.41, 0.42, '...', 'N extra classes: 971']",0.572359107905983
Discriminative,auroc,test,OneStop_RC,MAG,seen_subject_unseen_item,0,1,[0],1080,2,1080,False,False,"{1: 913, 0: 167}",{'N unique: 1080'},"[0.4, 0.4, 0.4, 0.4, 0.41, '...', 'N extra classes: 1080']",0.5185969790976644
Discriminative,auroc,test,OneStop_RC,MAG,seen_subject_unseen_item,1,1,[1],971,2,968,False,False,"{1: 808, 0: 163}",{'N unique: 968'},"[0.33, 0.33, 0.33, 0.33, 0.33, '...', 'N extra classes: 968']",0.6235269999392576
Discriminative,auroc,test,OneStop_RC,MAG,seen_subject_unseen_item,2,1,[2],810,2,810,False,False,"{1: 668, 0: 142}",{'N unique: 810'},"[0.38, 0.38, 0.38, 0.38, 0.38, '...', 'N extra classes: 810']",0.5925297292738466
Discriminative,auroc,test,OneStop_RC,MAG,seen_subject_unseen_item,3,1,[3],810,2,807,False,False,"{1: 659, 0: 151}",{'N unique: 807'},"[0.51, 0.51, 0.51, 0.51, 0.51, '...', 'N extra classes: 807']",0.5659287099659327
Discriminative,auroc,test,OneStop_RC,MAG,seen_subject_unseen_item,4,1,[4],918,2,918,False,False,"{1: 697, 0: 221}",{'N unique: 918'},"[0.38, 0.38, 0.38, 0.38, 0.38, '...', 'N extra classes: 918']",0.5574699585164603
Discriminative,auroc,test,OneStop_RC,MAG,seen_subject_unseen_item,5,1,[5],702,2,702,False,False,"{1: 579, 0: 123}",{'N unique: 702'},"[0.54, 0.54, 0.54, 0.54, 0.54, '...', 'N extra classes: 702']",0.556721007624584
Discriminative,auroc,test,OneStop_RC,MAG,seen_subject_unseen_item,6,1,[6],810,2,809,False,False,"{1: 646, 0: 164}",{'N unique: 809'},"[0.31, 0.31, 0.31, 0.31, 0.33, '...', 'N extra classes: 809']",0.6034886355055501
Discriminative,auroc,test,OneStop_RC,MAG,seen_subject_unseen_item,7,1,[7],702,2,701,False,False,"{1: 549, 0: 153}",{'N unique: 701'},"[0.56, 0.56, 0.56, 0.56, 0.56, '...', 'N extra classes: 701']",0.5302808433634534
Discriminative,auroc,test,OneStop_RC,MAG,seen_subject_unseen_item,8,1,[8],863,2,862,False,False,"{1: 655, 0: 208}",{'N unique: 862'},"[0.34, 0.34, 0.34, 0.34, 0.34, '...', 'N extra classes: 862']",0.5694032589547856
Discriminative,auroc,test,OneStop_RC,MAG,seen_subject_unseen_item,9,1,[9],1080,2,1074,False,False,"{1: 936, 0: 144}",{'N unique: 1074'},"[0.44, 0.44, 0.44, 0.44, 0.44, '...', 'N extra classes: 1074']",0.6309836479107312
Discriminative,auroc,test,OneStop_RC,MAG,unseen_subject_seen_item,0,1,[0],851,2,851,False,False,"{1: 713, 0: 138}",{'N unique: 851'},"[0.13, 0.14, 0.16, 0.2, 0.21, '...', 'N extra classes: 851']",0.6957639693477244
Discriminative,auroc,test,OneStop_RC,MAG,unseen_subject_seen_item,1,1,[1],864,2,864,False,False,"{1: 699, 0: 165}",{'N unique: 864'},"[0.11, 0.16, 0.2, 0.2, 0.2, '...', 'N extra classes: 864']",0.6780682360081502
Discriminative,auroc,test,OneStop_RC,MAG,unseen_subject_seen_item,2,1,[2],882,2,882,False,False,"{1: 716, 0: 166}",{'N unique: 882'},"[0.19, 0.19, 0.23, 0.23, 0.24, '...', 'N extra classes: 882']",0.6742865316012654
Discriminative,auroc,test,OneStop_RC,MAG,unseen_subject_seen_item,3,1,[3],882,2,882,False,False,"{1: 722, 0: 160}",{'N unique: 882'},"[0.2, 0.21, 0.24, 0.24, 0.26, '...', 'N extra classes: 882']",0.7008743074792244
Discriminative,auroc,test,OneStop_RC,MAG,unseen_subject_seen_item,4,1,[4],870,2,870,False,False,"{1: 700, 0: 170}",{'N unique: 870'},"[0.13, 0.15, 0.23, 0.27, 0.28, '...', 'N extra classes: 870']",0.6290756302521008
Discriminative,auroc,test,OneStop_RC,MAG,unseen_subject_seen_item,5,1,[5],893,2,893,False,False,"{1: 725, 0: 168}",{'N unique: 893'},"[0.5, 0.5, 0.52, 0.51, 0.51, '...', 'N extra classes: 893']",0.6209277504105091
Discriminative,auroc,test,OneStop_RC,MAG,unseen_subject_seen_item,6,1,[6],882,2,882,False,False,"{1: 702, 0: 180}",{'N unique: 882'},"[0.27, 0.27, 0.29, 0.3, 0.3, '...', 'N extra classes: 882']",0.6837290281734726
Discriminative,auroc,test,OneStop_RC,MAG,unseen_subject_seen_item,7,1,[7],894,2,894,False,False,"{1: 715, 0: 179}",{'N unique: 894'},"[0.32, 0.32, 0.33, 0.34, 0.34, '...', 'N extra classes: 894']",0.6801422041645505
Discriminative,auroc,test,OneStop_RC,MAG,unseen_subject_seen_item,8,1,[8],876,2,876,False,False,"{1: 706, 0: 170}",{'N unique: 876'},"[0.11, 0.14, 0.14, 0.2, 0.24, '...', 'N extra classes: 876']",0.7411681386435595
Discriminative,auroc,test,OneStop_RC,MAG,unseen_subject_seen_item,9,1,[9],852,2,852,False,False,"{1: 712, 0: 140}",{'N unique: 852'},"[0.18, 0.19, 0.22, 0.23, 0.24, '...', 'N extra classes: 852']",0.6826043338683789
Discriminative,auroc,test,OneStop_RC,MAG,unseen_subject_unseen_item,0,1,[0],120,2,120,False,False,"{1: 93, 0: 27}",{'N unique: 120'},"[0.4, 0.41, 0.45, 0.45, 0.47, '...', 'N extra classes: 120']",0.4528076463560335
Discriminative,auroc,test,OneStop_RC,MAG,unseen_subject_unseen_item,1,1,[1],108,2,108,False,False,"{1: 94, 0: 14}",{'N unique: 108'},"[0.33, 0.43, 0.44, 0.45, 0.46, '...', 'N extra classes: 108']",0.5934650455927051
Discriminative,auroc,test,OneStop_RC,MAG,unseen_subject_unseen_item,2,1,[2],90,2,90,False,False,"{1: 72, 0: 18}",{'N unique: 90'},"[0.39, 0.44, 0.44, 0.45, 0.46, '...', 'N extra classes: 90']",0.4822530864197531
Discriminative,auroc,test,OneStop_RC,MAG,unseen_subject_unseen_item,3,1,[3],90,2,90,False,False,"{1: 75, 0: 15}",{'N unique: 90'},"[0.51, 0.52, 0.55, 0.54, 0.54, '...', 'N extra classes: 90']",0.5386666666666666
Discriminative,auroc,test,OneStop_RC,MAG,unseen_subject_unseen_item,4,1,[4],102,2,102,False,False,"{1: 78, 0: 24}",{'N unique: 102'},"[0.39, 0.4, 0.4, 0.4, 0.4, '...', 'N extra classes: 102']",0.607905982905983
Discriminative,auroc,test,OneStop_RC,MAG,unseen_subject_unseen_item,5,1,[5],78,2,78,False,False,"{1: 58, 0: 20}",{'N unique: 78'},"[0.54, 0.54, 0.55, 0.54, 0.55, '...', 'N extra classes: 78']",0.539655172413793
Discriminative,auroc,test,OneStop_RC,MAG,unseen_subject_unseen_item,6,1,[6],90,2,90,False,False,"{1: 71, 0: 19}",{'N unique: 90'},"[0.33, 0.36, 0.39, 0.4, 0.49, '...', 'N extra classes: 90']",0.7650111193476651
Discriminative,auroc,test,OneStop_RC,MAG,unseen_subject_unseen_item,7,1,[7],78,2,78,False,False,"{1: 59, 0: 19}",{'N unique: 78'},"[0.57, 0.57, 0.57, 0.57, 0.57, '...', 'N extra classes: 78']",0.5343443354148082
Discriminative,auroc,test,OneStop_RC,MAG,unseen_subject_unseen_item,8,1,[8],96,2,96,False,False,"{1: 78, 0: 18}",{'N unique: 96'},"[0.34, 0.4, 0.53, 0.53, 0.53, '...', 'N extra classes: 96']",0.48860398860398857
Discriminative,auroc,test,OneStop_RC,MAG,unseen_subject_unseen_item,9,1,[9],120,2,120,False,False,"{1: 102, 0: 18}",{'N unique: 120'},"[0.5, 0.5, 0.63, 0.57, 0.63, '...', 'N extra classes: 120']",0.7091503267973857
Discriminative,auroc,test,OneStop_RC,MAG,all,0,1,[0],2051,2,2051,False,False,"{1: 1719, 0: 332}",{'N unique: 2051'},"[0.13, 0.14, 0.16, 0.2, 0.21, '...', 'N extra classes: 2051']",0.605819438311711
Discriminative,auroc,test,OneStop_RC,MAG,all,1,1,[1],1943,2,1939,False,False,"{1: 1601, 0: 342}",{'N unique: 1939'},"[0.11, 0.16, 0.2, 0.2, 0.2, '...', 'N extra classes: 1939']",0.647038948610335
Discriminative,auroc,test,OneStop_RC,MAG,all,2,1,[2],1782,2,1782,False,False,"{1: 1456, 0: 326}",{'N unique: 1782'},"[0.19, 0.19, 0.23, 0.23, 0.24, '...', 'N extra classes: 1782']",0.6334419031888358
Discriminative,auroc,test,OneStop_RC,MAG,all,3,1,[3],1782,2,1778,False,False,"{1: 1456, 0: 326}",{'N unique: 1778'},"[0.2, 0.21, 0.24, 0.24, 0.26, '...', 'N extra classes: 1778']",0.6357340895301018
Discriminative,auroc,test,OneStop_RC,MAG,all,4,1,[4],1890,2,1890,False,False,"{1: 1475, 0: 415}",{'N unique: 1890'},"[0.13, 0.15, 0.23, 0.27, 0.28, '...', 'N extra classes: 1890']",0.5995670818868695
Discriminative,auroc,test,OneStop_RC,MAG,all,5,1,[5],1673,2,1671,False,False,"{1: 1362, 0: 311}",{'N unique: 1671'},"[0.5, 0.5, 0.52, 0.51, 0.51, '...', 'N extra classes: 1671']",0.5935922678489644
Discriminative,auroc,test,OneStop_RC,MAG,all,6,1,[6],1782,2,1781,False,False,"{1: 1419, 0: 363}",{'N unique: 1781'},"[0.27, 0.27, 0.29, 0.3, 0.3, '...', 'N extra classes: 1781']",0.6519315779358064
Discriminative,auroc,test,OneStop_RC,MAG,all,7,1,[7],1674,2,1673,False,False,"{1: 1323, 0: 351}",{'N unique: 1673'},"[0.32, 0.32, 0.33, 0.34, 0.34, '...', 'N extra classes: 1673']",0.6180656498116814
Discriminative,auroc,test,OneStop_RC,MAG,all,8,1,[8],1835,2,1834,False,False,"{1: 1439, 0: 396}",{'N unique: 1834'},"[0.11, 0.14, 0.14, 0.2, 0.24, '...', 'N extra classes: 1834']",0.6478588876955799
Discriminative,auroc,test,OneStop_RC,MAG,all,9,1,[9],2052,2,2044,False,False,"{1: 1750, 0: 302}",{'N unique: 2044'},"[0.18, 0.19, 0.22, 0.23, 0.24, '...', 'N extra classes: 2044']",0.6563434247871335
Discriminative,auroc,test,OneStop_RC,MAG,seen_subject_unseen_item,all,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",8746,2,8723,False,False,"{1: 7110, 0: 1636}",{'N unique: 8723'},"[0.31, 0.31, 0.31, 0.31, 0.33, '...', 'N extra classes: 8723']",0.5899136946825815
Discriminative,auroc,test,OneStop_RC,MAG,unseen_subject_seen_item,all,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",8746,2,8739,False,False,"{1: 7110, 0: 1636}",{'N unique: 8739'},"[0.11, 0.11, 0.13, 0.13, 0.14, '...', 'N extra classes: 8739']",0.6755661126757657
Discriminative,auroc,test,OneStop_RC,MAG,unseen_subject_unseen_item,all,10,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",972,2,972,False,False,"{1: 780, 0: 192}",{'N unique: 972'},"[0.33, 0.36, 0.33, 0.34, 0.39, '...', 'N extra classes: 972']",0.5889423076923077
Discriminative,auroc,val,OneStop_RC,PLMASArgs,seen_subject_unseen_item,0,1,[0],960,2,960,False,False,"{1: 828, 0: 132}",{'N unique: 960'},"[0.38, 0.39, 0.4, 0.4, 0.41, '...', 'N extra classes: 960']",0.56401881130142
Discriminative,auroc,val,OneStop_RC,PLMASArgs,seen_subject_unseen_item,1,1,[1],960,2,960,False,False,"{1: 807, 0: 153}",{'N unique: 960'},"[0.37, 0.37, 0.42, 0.43, 0.43, '...', 'N extra classes: 960']",0.510338460043249
Discriminative,auroc,val,OneStop_RC,PLMASArgs,seen_subject_unseen_item,2,1,[2],863,2,863,False,False,"{1: 724, 0: 139}",{'N unique: 863'},"[0.3, 0.3, 0.33, 0.34, 0.34, '...', 'N extra classes: 863']",0.5796434675464048
Discriminative,auroc,val,OneStop_RC,PLMASArgs,seen_subject_unseen_item,3,1,[3],720,2,720,False,False,"{1: 592, 0: 128}",{'N unique: 720'},"[0.34, 0.41, 0.41, 0.42, 0.42, '...', 'N extra classes: 720']",0.595676731418919
Discriminative,auroc,val,OneStop_RC,PLMASArgs,seen_subject_unseen_item,4,1,[4],720,2,720,False,False,"{1: 583, 0: 137}",{'N unique: 720'},"[0.44, 0.48, 0.51, 0.51, 0.51, '...', 'N extra classes: 720']",0.5503749796546932
Discriminative,auroc,val,OneStop_RC,PLMASArgs,seen_subject_unseen_item,5,1,[5],816,2,816,False,False,"{1: 618, 0: 198}",{'N unique: 816'},"[0.21, 0.23, 0.23, 0.25, 0.25, '...', 'N extra classes: 816']",0.5115883756660455
